headlines,text
"Kamran Akmal smashes 50 in 17 balls, the fastest-ever in PSL","Peshawar Zalmi's wicketkeeper-batsman Kamran Akmal smashed the fastest-ever fifty in Pakistan Super League history off 17 balls against Karachi Kings on Wednesday. Akmal scored 77 off 27 balls, which included eight sixes and five fours. The 36-year-old overtook Islamabad United's Luke Ronchi, who had set the previous record by slamming 50 off 19 balls against Karachi Kings earlier this season. "
Study finds child porn hidden in Bitcoin's blockchain,"A study conducted by German researchers has found files linked to child pornography hidden in Bitcoin's blockchain. It also found six other files linked to mildly pornographic content, including an image depicting nudity of a young woman. The study concluded that the pornographic content can make the blockchain illegal to possess for all Bitcoin users."
60% Indian startups may fail on lack of market: Mohandas Pai,"Former Infosys CFO Mohandas Pai has said 60% of Indian startups may fail owing to the lack of market as they are all started by first-time entrepreneurs. Pai said that India has about 30,000 startups employing about 4 lakh people. He added that there will be 1 lakh active startups in India employing about 32 lakh people by 2025."
Punjab govt waives its 50% GST share on community kitchens,"Addressing the Punjab Assembly, CM Captain Amarinder Singh on Wednesday said the state has waived off its 50% share in the GST levied on purchases made by several community kitchens. The Assembly also passed a resolution to urge the Centre to waive off the remaining GST. The state had waived off sales tax on langar items in 2002, he added."
Bihar woman who was operated under torchlight passes away,"The woman who was operated under a torchlight at a hospital in Bihar after being injured in a road accident has passed away. Reports claimed that the doctor resorted to performing the surgery under torchlight after a power cut as the hospital did not have a generator. Earlier, Bihar Health Minister Mangal Pandey sought a detailed report in the incident."
Rape victim's mother thrashes accused in police custody,"A video showing a burka-clad woman beating up a man, who is accused of raping her daughter, while he is in police custody in Madhya Pradesh's Indore has surfaced online. The rape victim's mother is seen repeatedly slapping the accused even as at least two police officers stand next to them while the incident was being recorded."
Cabinet clears scheme for â¹5L health cover to 10cr families,"The Union Cabinet on Wednesday approved the Ayushman Bharat - National Health Protection Mission, which aims to provide an annual health cover of â¹5 lakh to 10 crore poor families. Finance Minister Arun Jaitley had hailed the programme as the 'world's largest health protection scheme' in his Union Budget speech. The Centre will fund 60% expenditure incurred by the scheme."
"Ola drivers end strike on 3rd day, Uber drivers to continue","Maharashtra Navnirman Sena's transport wing has called off the strike for Ola drivers on the third day after holding talks with officials from the cab-hailing startup. However, Uber drivers have been asked to continue their strike until talks with Uber officials on Thursday. Besides Mumbai, drivers from other major cities in India did not participate in large numbers, reports said."
RTI activist who exposed cement firms' illegal mining killed,"RTI activist Poipynhun Majaw was found murdered on Tuesday near a bridge in Meghalaya's Khliehriat area. Citing RTI applications, Majaw had recently alleged that several cement firms owned by non-locals were mining in Meghalaya's Jaintia Hills area without permission. He was also using RTI applications to expose alleged corruption in public projects under Jaintia Hills Autonomous District Council."
Goa CM responding well to treatment in US: Secretary,"Goa CM Manohar Parrikar is responding well to treatment in the US and his condition will be reviewed in two weeks, his personal secretary Rupesh Kamat has said. Parrikar left for the US after he was hospitalised thrice in a month over a pancreas-related ailment. Earlier, BJP leaders denied reports which claimed that he was diagnosed with pancreatic cancer."
Kidnapped Nigerian schoolgirls freed by Boko Haram militants,"Boko Haram militants on Wednesday released over 100 Nigerian schoolgirls kidnapped from the town of Dapchi last month. ""I don't know why they brought us back...they said we are children of Muslims,"" a girl said. The militants had kidnapped 110 girls, the biggest mass abduction since Boko Haram took over 270 girls from a school in the town of Chibok."
Indians prefer Paytm over Google as workplace: LinkedIn,"Indian professionals prefer homegrown technology and mobile Internet companies like Paytm's parent One97 Communications, Directi, and Flipkart over global giants such as Google and Amazon as their workplace, according to a LinkedIn report. The report ranked 25 companies that are most preferred by professionals in India. Cab-hailing startup Ola dropped 11 spots to be ranked 16th this year."
Facebook loses more than Tesla's market value in two days,"Social media giant Facebook has lost over $54 billion in market value over the past two days, which is more than the $52 billion market capitalisation of Tesla. The company's shares fell nearly 10% after reports that personal data of 50 million users was improperly obtained by a data analytics firm. Facebook is currently valued at $488 billion."
I didn't recommend Disha Patani for Baaghi 2: Tiger Shroff,"Actor Tiger Shroff, who will be next seen in 'Baaghi 2', has said he did not recommend co-star Disha Patani for the film. ""Sajid Nadiadwala sir (producer) is the one putting his money into the film, so he decides on the casting,"" he added. It is rumoured that Tiger and Disha are in a relationship."
