headlines,text
Bitcoin pretty much failed as a currency: Bank of England,"Bank of England Governor Mark Carney said Bitcoin has ""pretty much failed"" as a currency. He said, ""It (Bitcoin) is not a store of value because it is all over the map. Nobody uses it as a medium of exchange."" However, the cryptocurrency's underlying technology may still prove useful in verifying financial transactions in a decentralised way, he added."
TVS-backed car servicing startup Carcrew buys ClickGarage,"Motor company TVS-backed Mumbai-based car servicing startup Carcrew has acquired Delhi-based ClickGarage for an undisclosed amount in a stock-and-cash deal, the startup said. All employees at ClickGarage will join the car servicing startup, as part of the deal. Founded in 2016, Carcrew offers an online repair marketplace that provides customers all car related service requirements. "
"Man drives 32,000 km to visit two pubs in Norway and Chile","A British man drove his car across 21 countries to visit two pubs, which he claimed were the world's northernmost and southernmost pubs. He started the over 32,000-kilometre journey at a pub on the Svalbard archipelago in Norway and travelled to a pub in Puerto Williams village, Chile. The seven-month-long journey is being called the world's longest pub crawl."
Man wins paternity rights to 13 kids born to Thai surrogates,A Bangkok court has granted paternity rights to a 28-year-old Japanese man for 13 children he fathered through Thai surrogate mothers. Mitsutoki Shigeta had sued the Thai Social Development Ministry for the kids' custody after it was revealed that he had fathered 16 children. The ruling stated that Shigeta was wealthy and had made preparations to care for the children.
'Hat Ja Tau' singer sues makers for â¹7 cr over copyright row,"Haryanvi singer Vikas Kumar has sent a legal notice to the makers of 'Veerey Ki Wedding' suing them for â¹7 crore while alleging that his song 'Hat Ja Tau' has been used without his permission. The film's version titled 'Hatt Ja Tau' features dancer Sapna Choudhary. ""We have also sent a complaint to CFBC Chairman Prasoon Joshi,â said Kumar's lawyer."
Ignore this stupidity: Stallone on rumours of his death,"Actor Sylvester Stallone has said that social media reports of his death are not true while adding, ""Ignore this stupidity."" The 71-year-old actor's younger brother Frank Stallone tweeted, ""Rumors that my brother is dead are false. What kind of sick demented cruel mind thinks of things like this to post?"""
"PNB case will collapse like 2G scam, Bofors: Nirav's lawyer","Jeweller Nirav Modi's lawyer Vijay Aggarwal has said PNB's $1.77-billion fraud case against his client will collapse just like the 2G scam and Bofors scandal. Aggarwal said the probing agencies won't be able to prove the charges. He added that if Nirav wanted to commit a fraud and run away, then like Vijay Mallya, he would have taken everything abroad."
Kohli has highest rating points for any batsman in 27 yrs,"Indian captain Virat Kohli has achieved the most rating points for any batsman in the ICC ODI rankings in 27 years, achieving 909 points after the South Africa ODI series. Kohli is also the first Indian to cross 900 points in the 50-over format. He is only the second player to have over 900 points in Tests and ODIs concurrently."
"Startup makes device which fits on glasses, reads text aloud","Israeli visual aid company OrCam has developed a device for visually impaired users which can be attached to a pair of eyeglasses and can read text aloud. Priced at $4,500, the device can also announce the names of friends and family in 12 languages. The startup has been valued at $1 billion after a recent $30.4 million round of funding."
Three UK cities partner to attract more tourists from India,"Three of UK's largest cities have partnered to attract more tourists from three of the world's fastest-growing markets â India, China and the Gulf Cooperation Council (GCC) countries which include Saudi Arabia and UAE among others. In a first-of-its-kind partnership, London, Manchester, and Birmingham will collaborate on the 'Experience England' initiative to promote the best of English tourism."
"Car goes from 0-100 kmph in 2 sec, misses record by 0.1 sec","Japan-based carmaker Aspark has developed an electric car called Aspark Owl which goes from 0-100 kmph in 2 seconds, missing Tesla Roadster's world record by 0.1 seconds. Further, the Owl, which can deliver a range of 150 km on a single charge, will reportedly be priced at $4.4 million and start with a limited production run of 50 units."
India's Moon mission to be cheaper than 'Interstellar' movie,"India's second Moon mission Chandrayaan-2, scheduled to launch in April 2018, is estimated to cost â¹800 crore, which is less than Hollywood sci-fi movie Interstellar's budget of â¹1,062 crore. ""We keep strict vigil on every stage of development of a spacecraft to avoid wastage, which helps us minimise the cost,"" said ISRO chairman K Sivan."
Teacher held for stripping student to 'take measurement',"A school teacher at a government school in Uttar Pradesh's Kannauj has been arrested for allegedly stripping a class 8 student on the pretext of taking her measurements for a new uniform. Other students confirmed the allegations and added that this is not the first time the teacher did something like this, police officials said. "
Woman dries underwear under AC vent on flight,"A video of a woman drying an underwear by holding it under the air conditioner vent of a recent Antalya-Moscow flight has gone viral online. Passengers were reportedly shocked but did not complain even though she continued to dry it for 20 minutes. While some people criticised her behaviour, others defended her saying it could have been a child's undergarment."
"UK to get new Beatrix Potter coins featuring rabbit, mouse","The UK's Royal Mint is releasing four new 50 pence coins featuring fictional characters like Peter Rabbit and Mrs Tittlemouse from the books by children's writer Beatrix Potter. The limited-edition coins will cost Â£60 (â¹5,400). They will be added to the Beatrix Potter collection, which was launched in 2016 to commemorate 150 years since her birth."
My one and only: Kohli shares pic with wife Anushka Sharma,"Virat Kohli shared a picture of himself hugging wife Anushka Sharma with a portrait of a couple kissing in the backdrop on Instagram. Kohli, who credited Anushka for keeping him motivated during the South Africa ODI series, captioned the picture, ""My one and only!"" Anushka had accompanied Kohli to South Africa and returned to India earlier in January."
