headlines,text
"Army foils attack along LoC, kills 2 Pak soldiers","The Indian Army killed two soldiers of the Pakistan Border Action Team (BAT), after they led an attack in the Uri sector of Jammu and Kashmir on Friday. ""Alert troops foiled a BAT attack on our patrol party in Uri sector today. Two BAT terrorists were killed in the operation,"" an Army official said."
Boy who wrote 'I am tired of her' in mother's blood arrested,"The son of the Mumbai police inspector in the Sheena Bora murder case, who killed his mother, was arrested from a hotel in Jodhpur, Rajasthan. According to investigators, Siddhant Ganore slit his mother's throat, wrote ""I am tired of her. Catch me and hang me"" in her blood, and fled with â¹2 lakh in cash on Tuesday."
Texas allows hunters to kill pigs from hot air balloons,"United States' Texas has passed a bill allowing people to shoot feral pigs and coyotes from hot air balloons, to reduce their numbers. It was passed following concerns that hunting the animals from helicopters was unsuccessful as the noise scared them away. A state Republican said, ""We have that western, swashbuckling, cowboying type of way to deal with things."" "
Fossil of new marine species from dinosaur age discovered,"Scientists recently reported the discovery of a new predatory marine reptile species fossil, unearthed in Russia in 2002. The plesiosaurs species dubbed ""Luskhan itilensis"" were four-limbed aquatic animals that existed 135 million years ago. The animal's two-metre-long skull, enormous teeth, and powerful jaws made them the top predators of the oceans during the age of dinosaurs, scientists said."
Uttar Pradesh too big to ensure zero crime: State Minister,"Uttar Pradesh Minister Suresh Khanna said, ""Ours is a huge state, we never claimed that we will ensure zero crime. But I assure you criminals won't go unpunished."" This comes after recent murder and gangrape incidents and Opposition Congress' comment, ""Uttam Pradesh is turning into Crime Pradesh. Such incidents never happened before. This all happened at the behest of government."" "
'Sachin: A Billion Dreams' hits the theatres,"'Sachin: A Billion Dreams' which released on Friday, ""[is] a love letter to cricket's sultan of swing"", wrote The Guardian. ""[It] tells the story with an unnatural amount of reverence"", said Times of India. ""You'll smile, sob and love this...film is an inadequate word. This is a pilgrimage"", wrote NDTV. It was rated 3/5 (TOI, The Guardian), 4/5 (NDTV).n"
"Wreckage of missing IAF aircraft found, no sign of survivors","The Indian Air Force's Sukhoi-30 fighter aircraft, which went missing on Tuesday, was found in a wrecked state on Friday, close to its last known position in Assam. However, there was no sign of survivors. The aircraft had gone on a routine training mission, with two pilots onboard. It later went off the radar near the China border."
PM Modi inaugurates India's longest bridge in Assam,"PM Narendra Modi on Friday inaugurated India's longest bridge, the Dhola-Sadiya bridge, in Assam. The 9.15-km-long bridge located over the Brahmaputra replaced Mumbai's Bandra-Worli Sea Link as India's longest bridge. It will reduce Assam-Arunachal Pradesh travel time by four hours, and also boost defence along the border. The inauguration marks the completion of three years of the BJP government."
Zuckerberg gets Harvard degree 13 years after dropping out,"Facebook Co-founder and the world's fifth-richest person, Mark Zuckerberg on Thursday received an honorary doctorate degree from Harvard, 13 years after dropping out from the University to build Facebook. ""Mom, I always told you I'd come back and get my degree,"" he captioned his Harvard picture. Zuckerberg also addressed students at the University who graduated with him."
US admits airstrike in Iraq killed over 100 civilians,"The United States on Thursday admitted its airstrike on Islamic State snipers in Mosul in March killed at least 105 Iraqi civilians. The Pentagon said it had targeted two snipers with ""precision-guided munition"" but the airstrike detonated explosives placed in the building by ISIS. In another incident, US-led coalition air strikes in Syria reportedly left 35 civilians dead on Thursday."
Sextuplets born to couple trying to conceive for 17 years,"A couple trying to conceive for 17 years has given birth to sextupletsâ three boys and three girls. Helped by a team of 40 hospital staff, Ajibola Taiwo gave birth by caesarean section at a hospital in Virginia, US. The hospital said the babies, born on May 11, are ""doing well"" and remain in the neonatal intensive care unit."
Harvard news website hacked to troll Mark Zuckerberg,"Harvard University's news website The Harvard Crimson was hacked on Thursday to post fake headlines and altered photos of Facebook Co-founder Mark Zuckerberg. The hack happened while Zuckerberg was on campus to receive an honorary doctorate degree, 13 years after dropping out from the university. Harvard's satirical student publication, Harvard Lampoon later claimed responsibility for the hack."
Raabta is not a copy of Telugu film Magadheera: Producers,"The makers of 'Raabta' have rejected claims of their film being a copy of Telugu film 'Magadheera'. They added it's extremely disrespectful when people ""belittle"" someone's hard work and allege plagiarism on the basis of a trailer. The makers of 'Magadheera' accused 'Raabta' producers of copying their story and have approached a court seeking injunction against the film's release."
We shouldn't compare Dangal and Baahubali 2: Aamir,"Actor Aamir Khan has said that there should be no comparisons between his film 'Dangal' and SS Rajamouli's 'Baahubali 2'. He added, ""Both films...are Indian films which are making their mark all over the world."" Notably, 'Baahubali 2' beat 'Dangal' to become the highest grossing film in Hindi, with earnings of over â¹400 crore at the Indian box office.nn"
Which is PM Modi's most retweeted tweet in 3yrs of regime?,"As the PM Narendra Modi-led NDA government completed its three years of regime on Friday, the BJP leader's most retweeted tweet is the 2014 general elections victory post. The tweet, ""India has won! à¤­à¤¾à¤°à¤¤ à¤à¥ à¤µà¤¿à¤à¤¯à¥¤ à¤à¤à¥à¤à¥ à¤¦à¤¿à¤¨ à¤à¤¨à¥ à¤µà¤¾à¤²à¥ à¤¹à¥à¤à¥¤"" has been retweeted over 95,484 times. Notably, Modi has posted 15,200 tweets from his personal micro-blogging account so far."
India's longest bridge to be named after Bhupen Hazarika: PM,"Inaugurating India's longest bridge in Assam, Prime Minister Narendra Modi on Friday said that it will be named after Dr Bhupen Hazarika, a noted playback singer, lyricist, musician, poet, and filmmaker from the state. The recipient of Padma Bhushan, Padma Vibhushan, and National Award had also contested as a BJP candidate in the 2004 general elections from Guwahati constituency."
